Time,Day_of_week,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Vehicle_movement,Cause_of_accident,Accident_severity
2024-03-10 15:25:00,Thursday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Earth roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,Changing lane to the left,Slight Injury
2024-03-10 13:57:00,Saturday,Other,Undivided Two way,Tangent road with flat terrain,O Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 13:57:00,Saturday,Other,Undivided Two way,Tangent road with flat terrain,O Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-10 20:30:00,Friday,Other,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Slight Injury
2024-03-10 20:30:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Gravel roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 20:30:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Rollover,Going straight,Driving carelessly,Slight Injury
2024-03-10 16:30:00,Sunday,Other,Two-way (divided with broken lines road marking),Steep grade downward with mountainous terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Driving carelessly,Slight Injury
2024-03-10 16:30:00,Sunday,Church areas,other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Reversing,Driving under the influence of drugs,Slight Injury
2024-03-10 21:50:00,Sunday,Industrial areas,Undivided Two way,Tangent road with flat terrain,No junction,Earth roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,Going straight,No priority to pedestrian,Slight Injury
2024-03-10 21:50:00,Sunday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Slight Injury
2024-03-10 09:12:00,Wednesday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Other,Driving carelessly,Slight Injury
2024-03-10 09:12:00,Wednesday,Office areas,Undivided Two way,Tangent road with mountainous terrain and,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Entering a junction,Moving Backward,Slight Injury
2024-03-10 14:40:00,Friday,Other,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Turnover,Driving carelessly,Serious Injury
2024-03-10 10:36:00,Friday,Recreational areas,Undivided Two way,Steep grade downward with mountainous terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,No priority to vehicle,Slight Injury
2024-03-10 10:36:00,Friday,Other,Two-way (divided with broken lines road marking),Steep grade downward with mountainous terrain,Crossing,Earth roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-10 18:19:00,Monday,Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-10 18:19:00,Monday,Residential areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,No priority to vehicle,Slight Injury
2024-03-10 19:12:00,Tuesday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,Driving carelessly,Slight Injury
2024-03-10 19:12:00,Tuesday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 11:38:00,Saturday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-10 11:38:00,Saturday,Office areas,other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-10 11:38:00,Saturday,Other,One way,Escarpments,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Getting off,Changing lane to the left,Slight Injury
2024-03-10 11:38:00,Saturday,Residential areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Getting off,No distancing,Slight Injury
2024-03-10 13:30:00,Thursday,Recreational areas,One way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside-parked vehicles,Getting off,Changing lane to the left,Slight Injury
2024-03-10 13:30:00,Thursday,Church areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,Driving carelessly,Slight Injury
2024-03-10 12:39:00,Tuesday,Other,One way,Tangent road with flat terrain,Unknown,Asphalt roads,Wet or damp,Daylight,Raining,Collision with roadside objects,Going straight,Changing lane to the left,Slight Injury
2024-03-10 12:39:00,Tuesday,Other,Undivided Two way,Tangent road with flat terrain,Unknown,Earth roads,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-10 12:30:00,Friday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Waiting to go,Changing lane to the right,Slight Injury
2024-03-10 12:30:00,Friday,Residential areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-10 16:55:00,Sunday,School areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Other,Driving to the left,Slight Injury
2024-03-10 16:55:00,Sunday,Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-10 18:25:00,Monday,Other,other,Tangent road with flat terrain,No junction,Other,Dry,Daylight,Normal,Collision with roadside-parked vehicles,Going straight,Overtaking,Slight Injury
2024-03-10 18:25:00,Monday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Gravel roads,Dry,Daylight,Normal,Collision with roadside-parked vehicles,Going straight,Driving under the influence of drugs,Slight Injury
2024-03-10 13:01:00,Thursday,Office areas,Undivided Two way,Tangent road with flat terrain,O Shape,Gravel roads,Dry,Daylight,Normal,Collision with animals,Going straight,No priority to pedestrian,Slight Injury
2024-03-10 13:01:00,Thursday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,O Shape,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Overtaking,Moving Backward,Slight Injury
2024-03-10 13:45:00,Wednesday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Going straight,Changing lane to the right,Slight Injury
2024-03-10 13:45:00,Wednesday,Hospital areas,Undivided Two way,Tangent road with flat terrain,No junction,Earth roads,Dry,Daylight,Normal,Collision with animals,Going straight,Changing lane to the left,Slight Injury
2024-03-10 18:45:00,Monday,Other,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with animals,Going straight,Changing lane to the right,Slight Injury
2024-03-10 18:45:00,Monday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with animals,Turnover,Driving under the influence of drugs,Slight Injury
2024-03-10 11:02:00,Thursday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Going straight,No priority to vehicle,Slight Injury
2024-03-10 11:02:00,Thursday,Other,Double carriageway (median),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Going straight,No priority to vehicle,Slight Injury
2024-03-10 11:02:00,Thursday,Other,Two-way (divided with broken lines road marking),Tangent road with mild grade and flat terrain,No junction,Earth roads,Dry,Daylight,Normal,Collision with animals,Getting off,Changing lane to the left,Slight Injury
2024-03-10 11:02:00,Thursday,Hospital areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Moving Backward,Changing lane to the right,Slight Injury
2024-03-10 15:55:00,Tuesday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Getting off,Changing lane to the right,Serious Injury
2024-03-10 15:00:00,Wednesday,Other,One way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Overtaking,Changing lane to the left,Slight Injury
2024-03-10 20:00:00,Sunday,Other,Two-way (divided with broken lines road marking),Tangent road with mild grade and flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Other,Going straight,Changing lane to the left,Slight Injury
2024-03-10 20:00:00,Sunday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Rollover,Going straight,Getting off the vehicle improperly,Slight Injury
2024-03-10 18:48:00,Wednesday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Collision with animals,Going straight,Overtaking,Serious Injury
2024-03-10 18:48:00,Wednesday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Rollover,Reversing,Changing lane to the left,Serious Injury
2024-03-10 15:55:00,Sunday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Unknown,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Getting off,Driving under the influence of drugs,Slight Injury
2024-03-10 15:55:00,Sunday,Other,Undivided Two way,Tangent road with flat terrain,Unknown,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Going straight,Driving carelessly,Slight Injury
2024-03-10 23:25:00,Wednesday,Residential areas,Double carriageway (median),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 23:25:00,Wednesday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Earth roads,Dry,Darkness - lights lit,Normal,Fall from vehicles,Going straight,No distancing,Slight Injury
2024-03-10 23:25:00,Wednesday,Office areas,Two-way (divided with broken lines road marking),Tangent road with mild grade and flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside-parked vehicles,Reversing,No priority to vehicle,Slight Injury
2024-03-10 07:40:00,Monday,Office areas,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside-parked vehicles,Going straight,Overturning,Serious Injury
2024-03-10 07:40:00,Monday,Recreational areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Rollover,Stopping,Changing lane to the left,Serious Injury
2024-03-10 15:17:00,Sunday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Overtaking,No distancing,Fatal injury
2024-03-10 15:17:00,Sunday,Other,other,Tangent road with flat terrain,No junction,Earth roads,Dry,Daylight,Normal,Collision with animals,Going straight,Moving Backward,Fatal injury
2024-03-10 15:50:00,Monday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Fall from vehicles,Reversing,No priority to vehicle,Slight Injury
2024-03-10 15:50:00,Monday,Other,Double carriageway (median),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside-parked vehicles,Going straight,No priority to vehicle,Slight Injury
2024-03-10 09:45:00,Sunday,Other,Undivided Two way,Tangent road with mountainous terrain and,Crossing,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Going straight,No distancing,Slight Injury
2024-03-10 09:45:00,Sunday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Collision with animals,Reversing,No distancing,Slight Injury
2024-03-10 17:35:00,Thursday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,Going straight,Overtaking,Slight Injury
2024-03-10 17:35:00,Thursday,Office areas,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Waiting to go,Driving under the influence of drugs,Slight Injury
2024-03-10 17:35:00,Thursday,Residential areas,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-10 20:50:00,Sunday,Recreational areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with pedestrians,Going straight,Changing lane to the left,Slight Injury
2024-03-10 20:50:00,Sunday,Church areas,Double carriageway (median),Tangent road with flat terrain,No junction,Other,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Driving carelessly,Slight Injury
